property_id,id,displayPrice,deedDate,newBuild,tenure,percentageChange
"269482|ARCADIA COURT, 45|FLAT 11",19418053LR,"£370,000",2023-09-19,False,Leasehold,48.0
"269482|ARCADIA COURT, 45|FLAT 11",41562297LR,"£249,500",2007-08-10,False,Leasehold,150.0
"269482|ARCADIA COURT, 45|FLAT 11",41562141LR,"£100,000",2000-07-28,False,Leasehold,
"4794510|BOUCHON POINT, 7|APARTMENT 1108",94284735LR,"£491,185",2023-09-19,True,Leasehold,
4317826|8|APARTMENT 912,19896052LR,"£109,950",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 201,17402611LR,"£144,950",2022-07-13,True,Leasehold,
4317826|8|APARTMENT 1202,19896055LR,"£284,950",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 204,19896028LR,"£195,000",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 603,19686124LR,"£102,950",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 512,19686148LR,"£98,950",2022-07-13,True,Leasehold,
4317826|8|APARTMENT 1501,19686229LR,"£219,950",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 313,17729320LR,"£144,950",2022-07-13,True,Leasehold,
4317826|8|APARTMENT 1110,17402656LR,"£225,000",2022-07-13,True,Leasehold,
4317826|8|APARTMENT 1009,17402653LR,"£159,950",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 210,16791010LR,"£196,950",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 702,17402608LR,"£134,950",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 402,17402605LR,"£126,950",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 507,19686133LR,"£127,950",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 303,19686145LR,"£98,450",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 404,19686142LR,"£240,000",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 413,19686130LR,"£121,950",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 408,19896019LR,"£126,950",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 407,18539518LR,"£126,950",2022-07-13,True,Leasehold,
4321048|8|APARTMENT 506,17729314LR,"£127,950",2022-07-13,True,Leasehold,
4317826|8|APARTMENT 909,17729362LR,"£131,950",2022-07-14,True,Leasehold,
4317826|8|APARTMENT 913,17402659LR,"£126,950",2022-07-14,True,Leasehold,
4317826|8|APARTMENT 1005,19686244LR,"£192,950",2022-07-14,True,Leasehold,
4321048|8|APARTMENT 511,22791301LR,"£176,500",2022-07-14,True,Leasehold,
4321048|8|APARTMENT 704,19896031LR,"£189,950",2022-07-14,True,Leasehold,
504126|12|,15002755LR,"£280,000",2022-04-22,False,Leasehold,107.0
504126|12|,54367104LR,"£135,000",2002-09-06,False,Leasehold,50.0
504126|12|,54367092LR,"£90,000",2001-12-03,False,Leasehold,
504285|SACKVILLE PLACE|FLAT 22,16809658LR,"£212,000",2022-04-22,False,Leasehold,111.0
504285|SACKVILLE PLACE|FLAT 22,54383733LR,"£100,500",2000-03-24,True,Leasehold,
"3614178|ASIA HOUSE, 82|212",16809634LR,"£160,000",2022-04-25,False,Leasehold,23.0
"3614178|ASIA HOUSE, 82|212",54380796LR,"£130,000",2015-07-23,False,Leasehold,-3.0
"3614178|ASIA HOUSE, 82|212",54380682LR,"£134,000",2004-08-11,False,Leasehold,33.0
"3614178|ASIA HOUSE, 82|212",54380541LR,"£101,000",2003-08-14,True,Leasehold,
"3640881|THE ARTHOUSE, 43|APARTMENT 205",15913000LR,"£228,000",2022-04-25,False,Leasehold,38.0
"3640881|THE ARTHOUSE, 43|APARTMENT 205",54372759LR,"£165,000",2003-12-05,True,Leasehold,
"4294150|OXYGEN TOWER, 50|FLAT A305",16532068LR,"£287,241",2022-04-26,False,Leasehold,
"4291873|OXYGEN TOWER, 50|FLAT A3105",16532209LR,"£411,406",2022-04-29,False,Leasehold,
3711617|37|APARTMENT 18,20419354LR,"£247,000",2022-04-29,False,Leasehold,8.0
3711617|37|APARTMENT 18,55892237LR,"£227,950",2018-03-29,False,Leasehold,33.0
3711617|37|APARTMENT 18,54362826LR,"£172,000",2007-08-23,False,Leasehold,-10.0
3711617|37|APARTMENT 18,54362769LR,"£191,000",2004-11-11,True,Leasehold,
"3614179|ASIA HOUSE, 82|505",15302608LR,"£200,000",2022-04-29,False,Leasehold,69.0
"3614179|ASIA HOUSE, 82|505",54380853LR,"£118,000",2003-10-31,True,Leasehold,
1527389|48|FLAT 34,15913051LR,"£220,000",2022-04-29,False,Leasehold,26.0
1527389|48|FLAT 34,54381921LR,"£175,000",2016-04-22,False,Leasehold,46.0
1527389|48|FLAT 34,54381795LR,"£120,000",2004-08-31,True,Leasehold,
504280|VELVET COURT|APARTMENT 20,15913057LR,"£220,000",2022-04-29,False,Leasehold,
"4294546|OXYGEN TOWER, 50|FLAT C701",16532299LR,"£370,252",2022-04-29,False,Leasehold,
"4788336|LINTER BUILDING, 44|FLAT 101",19234306LR,"£290,000",2022-05-03,True,Leasehold,
"4765599|CARDING BUILDING, 42|FLAT 609",22005403LR,"£375,000",2022-05-03,True,Leasehold,
"1138713|LINCOLN PLACE, 7|APARTMENT 23",16532356LR,"£220,000",2022-05-03,False,Leasehold,28.0
"1138713|LINCOLN PLACE, 7|APARTMENT 23",54377940LR,"£172,000",2007-01-12,False,Leasehold,26.0
"1138713|LINCOLN PLACE, 7|APARTMENT 23",54377922LR,"£136,000",2006-03-02,False,Leasehold,18.0
"1138713|LINCOLN PLACE, 7|APARTMENT 23",54377853LR,"£115,000",2001-06-26,False,Leasehold,28.0
"1138713|LINCOLN PLACE, 7|APARTMENT 23",54377781LR,"£89,500",1996-05-03,True,Leasehold,
1138741|2|FLAT 22,15302617LR,"£310,000",2022-05-04,False,Leasehold,-3.0
1138741|2|FLAT 22,6439873LR,"£320,000",2017-12-12,True,Leasehold,
"4692516|CRUSADER MILL, 70|FLAT 21",20419381LR,"£250,000",2022-05-05,True,Leasehold,
"4692516|CRUSADER MILL, 70|FLAT 102",20419387LR,"£315,000",2022-05-06,True,Leasehold,
"4692516|CRUSADER MILL, 70|FLAT 24",20419384LR,"£215,000",2022-05-06,True,Leasehold,
"4291873|OXYGEN TOWER, 50|FLAT A2705",16532215LR,"£394,721",2022-05-06,False,Leasehold,
"1744365|PICCADILLY LOFTS, 70|APARTMENT 19",16225390LR,"£235,000",2022-05-13,False,Leasehold,59.0
"1744365|PICCADILLY LOFTS, 70|APARTMENT 19",54367902LR,"£148,000",2011-05-27,False,Leasehold,-5.0
"1744365|PICCADILLY LOFTS, 70|APARTMENT 19",54367725LR,"£156,500",2003-07-16,True,Leasehold,
"1810464|CHORLTON MILL, 3|316",15605293LR,"£225,000",2022-05-13,False,Leasehold,-10.0
"1810464|CHORLTON MILL, 3|316",54375075LR,"£251,000",2015-10-09,False,Leasehold,38.0
"1810464|CHORLTON MILL, 3|316",54374988LR,"£182,500",2007-11-14,False,Leasehold,18.0
"1810464|CHORLTON MILL, 3|316",54374802LR,"£154,650",2002-08-01,False,Leasehold,
"4692516|CRUSADER MILL, 70|FLAT 211",18558064LR,"£318,448",2022-05-17,True,Leasehold,
"4774815|CRUSADER MILL, 70|FLAT 507",22537246LR,"£470,000",2022-05-17,True,Leasehold,
"4692516|CRUSADER MILL, 70|FLAT 206",20419390LR,"£325,000",2022-05-18,True,Leasehold,
"4692516|CRUSADER MILL, 70|FLAT 10",20419393LR,"£299,000",2022-05-19,True,Leasehold,
1418973|692|,56278907LR,"£139,000",2019-07-29,False,Freehold,
989666|40|,56278895LR,"£115,000",2019-08-01,False,Freehold,13.0
989666|40|,25547514LR,"£102,000",2005-01-07,False,Freehold,
1637238|20|,56278904LR,"£185,000",2019-08-02,False,Freehold,68.0
1637238|20|,25548408LR,"£110,000",2008-10-03,False,Freehold,
34246|1|,56278889LR,"£142,000",2019-08-09,False,Freehold,11.0
34246|1|,25545699LR,"£127,500",2006-09-29,False,Freehold,147.0
34246|1|,25545630LR,"£51,600",1996-09-27,True,Freehold,
34324|87|,10396948LR,"£128,000",2019-08-09,False,Freehold,16.0
34324|87|,25552323LR,"£110,000",2011-05-27,False,Freehold,19.0
34324|87|,25552272LR,"£92,500",2003-04-25,False,Freehold,
34322|107|,56278913LR,"£80,000",2019-08-21,False,Freehold,10.0
34322|107|,25551975LR,"£73,000",2007-03-27,False,Freehold,-9.0
34322|107|,25551954LR,"£80,000",2005-07-05,False,Freehold,14.0
34322|107|,25551927LR,"£70,000",2003-11-19,False,Freehold,11.0
34322|107|,25551909LR,"£63,000",2002-09-13,False,Freehold,85.0
34322|107|,25551885LR,"£34,000",1998-08-28,False,Freehold,
989625|206|,10671052LR,"£110,000",2019-08-23,False,Freehold,10.0
989625|206|,25543668LR,"£100,000",2008-09-02,False,Freehold,456.0
989625|206|,25543605LR,"£18,000",1998-01-14,False,Freehold,29.0
989625|206|,25543602LR,"£14,000",1997-12-04,False,Freehold,
34287|181|,10396933LR,"£137,000",2019-08-30,False,Freehold,
1418971|222|,90293121LR,"£161,000",2019-08-30,False,Freehold,13.0
1418971|222|,25549899LR,"£142,500",2010-04-23,False,Freehold,-2.0
1418971|222|,25549896LR,"£145,300",2008-07-03,False,Freehold,277.0
1418971|222|,25549857LR,"£38,500",1995-09-22,False,Freehold,
34273|37|,10396921LR,"£90,500",2019-08-30,False,Freehold,-5.0
34273|37|,25547640LR,"£95,000",2004-10-08,False,Freehold,151.0
34273|37|,25547583LR,"£37,900",1998-10-20,False,Freehold,279.0
34273|37|,25547574LR,"£10,000",1997-10-10,False,Freehold,
989695|89|,10396954LR,"£230,000",2019-08-30,False,Freehold,
34366|28|,10396957LR,"£228,000",2019-08-30,False,Freehold,
34241|169|,10396915LR,"£142,000",2019-08-30,False,Freehold,23.0
34241|169|,25545150LR,"£115,000",2007-04-27,False,Freehold,92.0
34241|169|,25545138LR,"£59,950",2001-12-12,False,Freehold,
34271|18|,10396918LR,"£125,000",2019-08-30,False,Leasehold,24.0
34271|18|,25547367LR,"£100,500",2015-08-07,False,Leasehold,70.0
34271|18|,25547343LR,"£59,000",2005-02-16,False,Leasehold,
1299222|17|,10396909LR,"£120,000",2019-09-06,False,Freehold,281.0
1299222|17|,25543104LR,"£31,500",1996-03-15,False,Freehold,
1671448|31|,10396942LR,"£135,000",2019-09-11,False,Freehold,
1418967|16|,10671067LR,"£150,000",2019-09-16,False,Freehold,22.0
1418967|16|,89750166LR,"£123,000",2017-04-07,False,Freehold,35.0
1418967|16|,25547208LR,"£91,000",2009-01-16,False,Freehold,75.0
1418967|16|,25547169LR,"£52,000",2000-02-04,True,Freehold,
34290|466|,10396936LR,"£135,000",2019-09-16,False,Freehold,13.0
34290|466|,25549728LR,"£119,500",2007-08-20,False,Freehold,
989666|24|,10671070LR,"£130,000",2019-09-17,False,Freehold,46.0
989666|24|,25547550LR,"£89,000",2013-11-07,False,Freehold,
34280|388|,10396927LR,"£135,000",2019-09-18,False,Freehold,23.0
34280|388|,9393874LR,"£110,000",2019-03-29,False,Freehold,349.0
34280|388|,25548621LR,"£24,500",1998-09-30,False,Freehold,
1418977|114|,10396951LR,"£145,000",2019-09-19,False,Freehold,
34276|153|,10396924LR,"£159,000",2019-09-25,False,Freehold,
34286|120|,10396930LR,"£131,000",2019-09-25,False,Freehold,20.0
34286|120|,25549221LR,"£109,000",2006-10-20,False,Freehold,23.0
34286|120|,25549188LR,"£88,500",2003-08-29,False,Freehold,18.0
34286|120|,25549182LR,"£75,000",2002-11-21,False,Freehold,
34297|658|,10671076LR,"£124,000",2019-09-25,False,Freehold,
1299221|54|,10671046LR,"£150,000",2019-09-27,False,Freehold,30.0
1299221|54|,25542741LR,"£115,100",2008-04-25,False,Freehold,
1295630||117,21668989ROS,"£85,000",2024-01-22,False,,372.0
1295630||117,17754872ROS,"£18,000",2004-10-20,False,,
978440||62 FLAT 1,21668914ROS,"£37,500",2024-01-22,False,,
299||59,21668977ROS,"£117,500",2024-01-22,False,,
367||67,21668995ROS,"£185,000",2024-01-24,False,,
98||468 FLAT 3,21668920ROS,"£133,000",2024-01-25,False,,-22.0
98||468 FLAT 3,20137420ROS,"£170,000",2017-05-01,False,,
218|4E|,21668965ROS,"£144,500",2024-01-25,False,,
1411109||55,21668947ROS,"£99,000",2024-01-25,False,,-38.0
1411109||55,20236892ROS,"£158,600",2008-06-04,False,,
1295615||254,21668941ROS,"£75,000",2024-01-29,False,,-24.0
1295615||254,20522938ROS,"£98,500",2018-12-21,False,,-33.0
1295615||254,20027941ROS,"£147,189",2016-03-04,False,,28.0
1295615||254,21070415ROS,"£115,000",2013-08-08,False,,0.0
1295615||254,85530ROS,"£115,000",2011-08-31,False,,92.0
1295615||254,17747174ROS,"£60,000",2004-10-13,False,,46.0
1295615||254,17747177ROS,"£41,000",2003-06-18,False,,0.0
1295615||254,17747192ROS,"£41,000",2001-12-04,False,,
182||84,21668950ROS,"£100,000",2024-01-30,False,,-21.0
182||84,20862338ROS,"£127,000",2012-04-05,False,,-12.0
182||84,35196ROS,"£145,000",2007-02-20,False,,53.0
182||84,19172525ROS,"£95,000",2005-07-06,False,,27.0
182||84,17747897ROS,"£75,000",2003-03-07,False,,
212||8,21686947ROS,"£110,000",2024-02-01,False,,-30.0
212||8,21668528ROS,"£158,000",2018-01-15,False,,9.0
212||8,20832908ROS,"£145,000",2012-02-20,False,,176.0
212||8,17749586ROS,"£52,500",2002-03-01,False,,
11||6 FLAT F,21686911ROS,"£32,500",2024-02-05,False,,20.0
11||6 FLAT F,17744843ROS,"£27,000",2002-09-30,False,,
236||52,21686965ROS,"£63,000",2024-02-06,False,,-10.0
236||52,21334501ROS,"£70,000",2022-10-17,False,,-18.0
236||52,21640436ROS,"£85,000",2017-12-19,False,,31.0
236||52,21610412ROS,"£65,000",2017-10-24,False,,0.0
236||52,21581933ROS,"£65,000",2017-09-18,False,,-48.0
236||52,20919299ROS,"£125,000",2012-09-19,False,,19.0
236||52,20385034ROS,"£105,313",2007-01-25,False,,17.0
236||52,20385037ROS,"£90,000",2007-01-04,False,,91.0
236||52,17751155ROS,"£47,000",2003-03-24,False,,
180||45,21686935ROS,"£105,000",2024-02-07,False,,-15.0
180||45,19141154ROS,"£123,000",2005-05-11,False,,
978515||43 FLAT C,21686953ROS,"£62,000",2024-02-07,False,,
104|MELVILLE COURT|75 FLAT N,21686917ROS,"£84,690",2024-02-07,False,,-20.0
104|MELVILLE COURT|75 FLAT N,19601516ROS,"£105,333",2006-08-07,False,,31.0
104|MELVILLE COURT|75 FLAT N,17746085ROS,"£80,580",2003-05-06,False,,
978535||74,21686971ROS,"£135,500",2024-02-09,False,,
978503||408,21686941ROS,"£500,000",2024-02-12,False,,-16.0
978503||408,20627759ROS,"£595,000",2010-08-02,False,,-4.0
978503||408,19885553ROS,"£620,000",2007-08-27,False,,
189||8 FLAT B,21686938ROS,"£62,500",2024-02-13,False,,
1288910||44,21686980ROS,"£145,000",2024-02-13,False,,
236|UP RIGHT|54 FLAT 1,21686959ROS,"£54,626",2024-02-16,False,,
297||34,21686974ROS,"£74,000",2024-02-16,False,,
1411115||536,21686944ROS,"£62,500",2024-02-19,False,,14.0
1411115||536,21220462ROS,"£55,000",2022-06-28,False,,-52.0
1411115||536,19871968ROS,"£115,000",2015-08-04,False,,-8.0
1411115||536,21049430ROS,"£125,000",2013-06-12,False,,10.0
1411115||536,20705816ROS,"£113,500",2011-01-11,False,,-8.0
1411115||536,20090132ROS,"£123,000",2008-01-31,False,,14.0
1411115||536,20054081ROS,"£108,000",2007-12-11,False,,66.0
1411115||536,19329158ROS,"£65,000",2005-11-28,False,,30.0
1411115||536,19329161ROS,"£50,000",2005-11-25,False,,-15.0
1411115||536,17749466ROS,"£59,000",2005-04-18,False,,4.0
1411115||536,17749439ROS,"£57,000",2004-05-18,False,,70.0
1411115||536,17749460ROS,"£33,500",2003-11-17,False,,-20.0
1411115||536,17749454ROS,"£42,000",2002-05-28,False,,
978517|25E|,21686956ROS,"£75,000",2024-02-19,False,,-12.0
978517|25E|,19565999ROS,"£84,750",2006-07-31,False,,
266||3,21686968ROS,"£99,000",2024-02-19,False,,-14.0
266||3,20880695ROS,"£115,000",2012-06-04,False,,
978509||15,21686950ROS,"£123,182",2024-02-19,False,,23.0
978509||15,770715ROS,"£100,000",2022-01-31,False,,-23.0
978509||15,677703ROS,"£130,000",2020-12-17,False,,-10.0
978509||15,641697ROS,"£145,000",2020-10-05,False,,-27.0
978509||15,21370466ROS,"£197,533",2014-11-11,False,,13.0
978509||15,20898680ROS,"£175,175",2012-08-06,False,,39.0
978509||15,20429435ROS,"£126,000",2009-05-26,False,,-13.0
978509||15,19601675ROS,"£145,000",2006-08-08,False,,61.0
978509||15,17749640ROS,"£90,000",2003-04-29,False,,
1040721|117|,21358948LR,"£550,000",2024-07-29,False,Freehold,92.0
1040721|117|,35753934LR,"£287,000",2005-01-07,False,Freehold,
184080|127|,21358720LR,"£500,000",2024-07-29,False,Freehold,
1642074|112|,21621142LR,"£750,000",2024-07-29,False,Freehold,
184206|44|,21908212LR,"£370,000",2024-07-29,False,Freehold,9.0
184206|44|,9909982LR,"£340,000",2019-05-24,False,Freehold,36.0
184206|44|,35695509LR,"£250,000",2014-07-30,False,Freehold,12.0
184206|44|,35695479LR,"£224,000",2008-03-07,False,Freehold,60.0
184206|44|,35695428LR,"£140,000",2003-03-31,False,Freehold,
184347|27|,21621127LR,"£516,000",2024-07-30,False,Freehold,71.0
184347|27|,35711280LR,"£302,000",2007-12-14,False,Freehold,
184476|41|,21908377LR,"£408,000",2024-07-30,False,Freehold,2.0
184476|41|,11788021LR,"£400,000",2021-02-03,False,Freehold,75.0
184476|41|,35730204LR,"£228,000",2007-06-21,False,Freehold,93.0
184476|41|,35730120LR,"£118,000",2000-05-04,False,Freehold,
1040621|575|,21908350LR,"£440,000",2024-07-31,False,Freehold,40.0
1040621|575|,35724003LR,"£315,000",2014-11-03,False,Freehold,385.0
1040621|575|,35723943LR,"£65,000",1997-12-11,False,Freehold,
184026|24|,21358693LR,"£380,000",2024-07-31,False,Freehold,
184114|12|,21621034LR,"£290,000",2024-07-31,False,Freehold,
1677752|257|,21358975LR,"£450,000",2024-07-31,False,Freehold,17.0
1677752|257|,56323079LR,"£385,000",2019-07-25,False,Freehold,526.0
1677752|257|,35758857LR,"£61,500",1997-02-28,False,Freehold,
"1040601|ALDEN COURT, 1|FLAT 46",21358825LR,"£93,950",2024-07-31,False,Leasehold,-29.0
"1040601|ALDEN COURT, 1|FLAT 46",14237161LR,"£132,000",2021-11-23,False,Leasehold,2.0
"1040601|ALDEN COURT, 1|FLAT 46",4224247LR,"£130,000",2016-05-27,False,Leasehold,
183820|92|,21620911LR,"£225,000",2024-07-31,False,Leasehold,-13.0
183820|92|,35647017LR,"£260,000",2016-02-12,False,Leasehold,55.0
183820|92|,35646978LR,"£168,000",2008-05-09,False,Leasehold,24.0
183820|92|,35646900LR,"£136,000",2002-10-23,False,Leasehold,43.0
183820|92|,35646888LR,"£95,000",2002-03-22,False,Leasehold,58.0
183820|92|,35646723LR,"£59,950",1996-05-07,True,Leasehold,
"3855117|CITY HOUSE, 420|FLAT 115",21358657LR,"£175,000",2024-07-31,False,Leasehold,46.0
"3855117|CITY HOUSE, 420|FLAT 115",35661141LR,"£120,000",2009-10-30,True,Leasehold,
"4254466|IKON HOUSE, 2|FLAT 26",21358702LR,"£241,000",2024-07-31,False,Leasehold,-17.0
"4254466|IKON HOUSE, 2|FLAT 26",90973974LR,"£290,000",2019-12-20,True,Leasehold,
183992|13|BASEMENT FLAT AT,21358678LR,"£230,000",2024-07-31,False,Leasehold,70.0
183992|13|BASEMENT FLAT AT,35668110LR,"£135,000",2006-09-27,False,Leasehold,
184531|26|,22452973LR,"£490,000",2024-08-01,False,Freehold,11.0
184531|26|,87856095LR,"£442,500",2016-07-08,False,Freehold,77.0
184531|26|,35738799LR,"£250,000",2006-09-14,False,Freehold,
184209|17|,21358759LR,"£375,000",2024-08-01,False,Freehold,88.0
184209|17|,35695995LR,"£200,000",2011-07-12,False,Freehold,
1453653|43|,21621130LR,"£545,000",2024-08-01,False,Leasehold,179.0
1453653|43|,35712381LR,"£195,000",1999-06-18,False,Leasehold,81.0
1453653|43|,35712357LR,"£108,000",1995-06-15,False,Leasehold,
1453677|38|,94252605LR,"£385,397",2024-08-01,False,Freehold,559.0
1453677|38|,35730603LR,"£58,500",1995-05-19,False,Freehold,
184368|208|,22219597LR,"£505,000",2024-08-02,False,Freehold,
1040823|121|,21359035LR,"£357,000",2024-08-02,False,Freehold,93.0
1040823|121|,35778909LR,"£185,000",2003-08-29,False,Freehold,152.0
1040823|121|,35778873LR,"£73,500",1995-03-31,False,Freehold,
184381|32|,21621145LR,"£615,000",2024-08-02,False,Freehold,7.0
184381|32|,6100063LR,"£575,000",2018-02-21,False,Freehold,39.0
184381|32|,35715558LR,"£415,000",2013-10-25,False,Freehold,21.0
184381|32|,35715540LR,"£342,500",2010-03-26,False,Freehold,18.0
184381|32|,35715507LR,"£290,000",2003-10-30,False,Freehold,
184852|20|,21359005LR,"£395,000",2024-08-02,False,Leasehold,8.0
184852|20|,11573986LR,"£365,000",2020-09-10,False,Leasehold,36.0
184852|20|,35770533LR,"£267,500",2013-04-19,False,Leasehold,19.0
184852|20|,35770455LR,"£225,000",2003-10-22,False,Leasehold,
1040528|24A|,22452793LR,"£585,000",2024-08-02,False,Freehold,199.0
1040528|24A|,35699736LR,"£195,500",2009-09-23,False,Freehold,
184030|5|,22452673LR,"£350,000",2024-08-02,False,Freehold,259.0
184030|5|,35674056LR,"£97,500",2000-03-23,False,Freehold,
"4794692|BRUNEL HOUSE, 23|APARTMENT 6",19114603LR,"£300,000",2022-06-09,True,Leasehold,
865347|ST. JAMES COURT|9,16041880LR,"£850,000",2022-06-10,False,Freehold,36.0
865347|ST. JAMES COURT|9,80435775LR,"£625,000",2015-07-17,True,Freehold,
4190918|LAKE COURT|24,15726958LR,"£263,000",2022-06-10,False,Leasehold,14.0
4190918|LAKE COURT|24,9088438LR,"£229,995",2018-12-19,False,Leasehold,31.0
4190918|LAKE COURT|24,80429064LR,"£176,000",2011-05-16,True,Leasehold,
4190918|LAKE COURT|38,15726961LR,"£238,000",2022-06-15,False,Leasehold,31.0
4190918|LAKE COURT|38,80428995LR,"£182,000",2011-03-18,True,Leasehold,
865340|64|,15726979LR,"£295,000",2022-06-20,False,Freehold,74.0
865340|64|,80435472LR,"£170,000",2013-02-22,False,Freehold,107.0
865340|64|,80435433LR,"£82,000",2000-10-30,False,Freehold,29.0
865340|64|,80435418LR,"£63,500",1998-07-24,False,Freehold,
1251970|12|,15726991LR,"£375,000",2022-06-20,False,Freehold,103.0
1251970|12|,80436738LR,"£185,000",2006-04-21,False,Freehold,7.0
1251970|12|,80436729LR,"£173,000",2004-09-24,False,Freehold,12.0
1251970|12|,80436723LR,"£155,000",2003-02-28,False,Freehold,90.0
1251970|12|,80436705LR,"£81,500",1999-10-19,False,Freehold,55.0
1251970|12|,80436687LR,"£52,500",1996-09-30,False,Freehold,
"865168|CLARENCE HOUSE, 1|APARTMENT 4",15726913LR,"£265,000",2022-06-23,False,Leasehold,56.0
"865168|CLARENCE HOUSE, 1|APARTMENT 4",80416332LR,"£169,950",2014-10-27,True,Leasehold,
1397867|MOUNTFIELD COURT|15,17228686LR,"£215,000",2022-06-24,False,Leasehold,30.0
1397867|MOUNTFIELD COURT|15,80420181LR,"£165,000",2015-01-31,False,Leasehold,43.0
1397867|MOUNTFIELD COURT|15,80420160LR,"£115,000",2011-07-01,False,Leasehold,-22.0
1397867|MOUNTFIELD COURT|15,80420130LR,"£147,500",2007-07-09,False,Leasehold,159.0
1397867|MOUNTFIELD COURT|15,80420079LR,"£57,000",1998-07-03,False,Leasehold,37.0
1397867|MOUNTFIELD COURT|15,80420049LR,"£41,500",1995-07-07,False,Leasehold,
865283|253|GROUND FLOOR FLAT,20023549LR,"£290,000",2022-06-28,False,Leasehold,
865289|37B|,15726952LR,"£436,000",2022-06-29,False,Freehold,26.0
865289|37B|,80428788LR,"£345,000",2015-06-22,False,Freehold,23.0
865289|37B|,80428764LR,"£280,000",2013-07-12,True,Freehold,
"4794692|BRUNEL HOUSE, 23|APARTMENT 5",20517955LR,"£405,000",2022-06-29,True,Leasehold,
"4793624|STEPHENSON HOUSE, 35|APARTMENT 9",19114600LR,"£289,000",2022-06-30,True,Leasehold,
1610298|74A|UPPER FLAT A,15726910LR,"£188,500",2022-06-30,False,Leasehold,51.0
1610298|74A|UPPER FLAT A,80415894LR,"£125,000",2010-12-01,False,Leasehold,2.0
1610298|74A|UPPER FLAT A,80415876LR,"£122,000",2007-10-01,False,Leasehold,33.0
1610298|74A|UPPER FLAT A,80415843LR,"£92,000",2000-08-04,False,Leasehold,
1251957|55|,15726964LR,"£328,146",2022-06-30,False,Freehold,14.0
1251957|55|,55085228LR,"£289,000",2017-09-01,False,Freehold,17.0
1251957|55|,80430360LR,"£246,238",2014-10-03,False,Freehold,132.0
1251957|55|,80430297LR,"£106,000",2002-03-25,False,Freehold,98.0
1251957|55|,80430258LR,"£53,500",1996-07-19,False,Freehold,
865358|14|,16041886LR,"£267,500",2022-06-30,False,Freehold,55.0
865358|14|,80437095LR,"£172,100",2011-05-26,False,Freehold,-12.0
865358|14|,80437074LR,"£195,500",2008-03-17,False,Freehold,30.0
865358|14|,80437041LR,"£150,000",2003-11-14,False,Freehold,69.0
865358|14|,80437005LR,"£89,000",2000-02-28,False,Freehold,109.0
865358|14|,80436987LR,"£42,500",1995-06-30,False,Freehold,
1660775|COLEMAN COURT|FLAT 1,16041805LR,"£300,000",2022-07-01,False,Leasehold,15.0
1660775|COLEMAN COURT|FLAT 1,80423895LR,"£260,000",2015-12-18,False,Leasehold,4.0
1660775|COLEMAN COURT|FLAT 1,80423886LR,"£250,000",2014-07-18,False,Leasehold,
"1706793|FLAT A, 30|",22918240LR,"£195,000",2022-07-01,False,Leasehold,
3923189|NORFOLK HEIGHTS|17,15726916LR,"£1,125,000",2022-07-01,False,Leasehold,47.0
3923189|NORFOLK HEIGHTS|17,80416551LR,"£765,000",2012-06-27,False,Leasehold,-5.0
3923189|NORFOLK HEIGHTS|17,80416542LR,"£805,000",2006-11-22,False,Leasehold,24.0
3923189|NORFOLK HEIGHTS|17,80416521LR,"£650,000",2006-04-12,True,Leasehold,
865333|15|,15726973LR,"£447,500",2022-07-04,False,Freehold,66.0
865333|15|,10632274LR,"£270,000",2019-04-12,False,Freehold,
865361|5|,15726997LR,"£2,530,000",2022-07-06,False,Freehold,35.0
865361|5|,80437476LR,"£1,875,000",2013-08-07,False,Freehold,92.0
865361|5|,80437446LR,"£975,000",2002-09-27,False,Freehold,
4190918|LAKE COURT|22,16041832LR,"£245,000",2022-07-06,False,Leasehold,11.0
4190918|LAKE COURT|22,88593375LR,"£220,000",2016-09-02,False,Leasehold,20.0
4190918|LAKE COURT|22,80429025LR,"£184,000",2011-04-18,True,Leasehold,
865168|VALE HOUSE|5,20275936LR,"£325,000",2022-07-08,True,Leasehold,
865299|1|,15726967LR,"£450,000",2022-07-08,False,Freehold,592.0
865299|1|,80431029LR,"£65,000",2001-04-19,False,Freehold,
1660775|SPELMAN COTTAGE|,15726937LR,"£315,000",2022-07-11,False,Leasehold,29.0
1660775|SPELMAN COTTAGE|,80423892LR,"£244,950",2014-08-29,False,Leasehold,-54.0
1660775|SPELMAN COTTAGE|,80423877LR,"£535,000",2011-03-24,False,Freehold,
865334|6|,16041874LR,"£561,000",2022-07-11,False,Freehold,18.0
865334|6|,80435196LR,"£475,000",2016-02-12,False,Freehold,51.0
865334|6|,80435193LR,"£315,000",2013-03-27,False,Freehold,
